0.172619778,0.071942171
0.244561949,0.364296413
0.608858362,0.170201692
0.779060054,0.058599458
0.837659512,0.037848419
0.875507931,0.039501313
0.915009244,0.017917983
0.932927227,0.198414659
1.131341886,0.093689534
1.22503142,0.114366719
1.339398139,0.011180882
1.35057902,0.061845218
1.412424239,0.124229163
1.536653401,0.196275973
1.732929374,0.188829181
1.921758555,0.187604902
2.109363457,0.066431509
2.175794966,0.042626154
2.21842112,0.007138242
2.225559362,0.02748324
2.253042602,0.032414368
2.28545697,0.068634443
2.354091413,0.106313986
2.460405399,0.103320362
2.563725762,0.095952345
2.659678107,0.040083906
2.699762013,0.115831435
2.815593448,0.244055025
3.059648473,0.156932112
3.216580585,0.048466776
3.265047361,0.001093051
3.266140413,0.053351981
3.319492394,0.03476096
3.354253354,0.109381388
3.463634742,0.279805974
3.743440716,0.121845208
3.865285924,0.008152689
3.873438613,0.183699301
4.057137914,0.178576512
4.235714426,0.167717749
4.403432175,0.007518782
4.410950957,0.097976895
4.508927852,0.247035237
4.755963088,0.005429815
4.761392903,0.057535179
4.818928083,0.107042821
4.925970904,0.029522364
4.955493268,0.102759563
5.05825283,0.162095394
5.220348224,0.073864763
5.294212987,0.262604418
5.556817405,0.054428466
5.611245872,0.613162688
6.22440856,0.009036202
6.233444763,0.15594153
6.389386292,0.107067299
6.496453591,0.02017393
6.516627521,0.041721299
6.558348821,0.007609541
6.565958362,0.005831832
6.571790194,0.088163582
6.659953776,0.05595429
6.715908066,0.047273151
6.763181217,0.268308424
7.031489641,0.115985326
7.147474967,0.056667719
7.204142686,0.000762587
7.204905273,0.143313103
7.348218376,0.246517317
7.594735693,0.237617074
7.832352767,0.009370723
7.84172349,0.039080669
7.880804159,0.13026328
8.011067439,0.046994692
8.058062131,0.034957744
8.093019875,0.066618686
8.159638562,0.042522874
8.202161436,0.044365159
8.246526595,0.018443842
8.264970437,0.089725894
8.354696331,0.179710934
8.534407266,0.085616646
8.620023911,0.014602784
8.634626695,0.161588987
8.796215682,0.355191611
9.151407293,0.066956462
9.218363755,0.034251029
9.252614784,0.155956586
9.408571369,0.217567989
9.626139359,0.0269628
9.653102158,0.063518206
9.716620365,0.149735294
9.866355659,0.020225352
9.88658101,0.025893291
9.912474302,0.23560135
10.14807565,0.010432984
10.15850863,0.174510641
10.33301928,0.083612012
10.41663129,0.050273348
10.46690464,0.029103619
10.49600825,0.075756818
10.57176507,0.068274107
10.64003918,0.020095508
10.66013469,0.063583873
10.72371856,0.2967068
11.02042536,0.035972508
11.05639787,0.078213728
11.1346116,0.006230776
11.14084237,0.039967648
11.18081002,0.242800347
11.42361037,0.076549604
11.50015997,0.023939009
11.52409898,0.072477465
11.59657644,0.10687988
11.70345632,0.016660526
11.72011685,0.183181508
11.90329836,0.080044195
11.98334255,0.253455201
12.23679775,0.061834372
12.29863213,0.007343948
12.30597608,0.008139027
12.3141151,0.018873587
12.33298869,0.133399124
12.46638781,0.01311362
12.47950143,0.003402188
12.48290362,0.373684598
12.85658822,0.158451113
13.01503933,0.093093777
13.10813311,0.018260472
13.12639358,0.197272282
13.32366586,0.03698357
13.36064943,0.197096207
13.55774564,0.006594473
13.56434011,0.174576827
13.73891694,0.085250067
13.82416701,0.073309766
13.89747677,0.140198507
14.03767528,0.042107394
14.07978267,0.028589785
14.10837246,0.015045598
14.12341805,0.026490625
14.14990868,0.121014558
14.27092324,0.111651639
14.38257488,0.056296763
14.43887164,0.107856674
14.54672831,0.005891769
14.55262008,0.001669467
14.55428955,0.25577351
14.81006306,0.16186658
14.97192964,0.136883443
15.10881308,0.164537648
15.27335073,0.051227286
15.32457802,0.133359821
15.45793784,0.09812248
15.55606032,0.080805617
15.63686593,0.117237814
15.75410375,0.059375622
15.81347937,0.021625475
15.83510485,0.068825579
15.90393042,0.088925918
15.99285634,0.262461865
16.25531821,0.111020682
16.36633889,0.019328342
16.38566723,0.070710331
16.45637756,0.00716757
16.46354513,0.137559045
16.60110418,0.03671945
16.63782363,0.133030409
16.77085404,0.005854689
16.77670872,0.102538469
16.87924719,0.014981668
16.89422886,0.008097438
16.9023263,0.037887833
16.94021413,0.009394716
16.94960885,0.013072806
16.96268165,0.045434132
17.00811579,0.091344991
17.09946078,0.090022622
17.1894834,0.026086724
17.21557012,0.024738099
17.24030822,0.036514157
17.27682238,0.008136405
17.28495878,0.094313596
17.37927238,0.085008503
17.46428088,0.051752327
17.51603321,0.160505071
17.67653828,0.064926695
17.74146498,0.01093145
17.75239643,0.009258805
17.76165523,0.165164825
17.92682006,0.001341441
17.9281615,0.008878085
17.93703958,0.014728773
